iso2c,year,finstress_mean,finstress_var,finstress_sd,finstress_var_lead1yr,finstress_sd_lead1yr,finstress_var_lag1yr,finstress_sd_lag1yr,finstress_mean_lead1yr,finstress_mean_lag1yr,country,gdp_growth,exchange_rate_usd,stock_price_volatility,stock_returns,iso3c,region,capital,longitude,latitude,income,lending,Equity,EquityR5,EquityH5,EquityR,EquityH,ImpLoans,ImpLoansR5,ImpLoansH5,ImpLoansR,ImpLoansH,Costs,CostsR5,CostsH5,CostsR,CostsH,ROAA,ROAAR5,ROAAH5,ROAAR,ROAAH,NetLoans,NetLoansR5,NetLoansH5,NetLoansR,NetLoansH,Z,NCO,Liquid,log_imploans,lv_bank_crisis,lv_lead1yr
BO,2005,0.685482860341646,12.2433818812335,0.110649816453682,8.4140467834458,0.0917281133755938,0.958246951931814,0.030955564151406,0.578603011866603,0.717561467187981,Bolivia,4.42143312687979,8.0660625,,,BOL,Latin America & Caribbean (all income levels),La Paz,-66.1936,-13.9908,Lower middle income,Blend,10.9413089752197,10.9413089752197,10.5749244689941,10.9413089752197,10.9413089752197,12.9216232299805,12.9216232299805,13.0720205307007,12.9216232299805,13.0720205307007,86.7117919921875,86.7117919921875,86.6793594360352,86.7117919921875,86.7117919921875,0.565001010894775,0.565001010894775,0.560311198234558,0.565001010894775,0.565001010894775,56.3508567810059,56.3508567810059,57.1561889648438,56.3508567810059,56.3508567810059,11.5750999450684,,8.40291786193848,2.55890212745818,0,0
BO,2006,0.578603011866603,8.4140467834458,0.0917281133755938,5.04479715879987,0.0710267355212097,12.2433818812335,0.110649816453682,0.485646997079175,0.685482860341646,Bolivia,4.79700882356067,8.01161666666667,,,BOL,Latin America & Caribbean (all income levels),La Paz,-66.1936,-13.9908,Lower middle income,Blend,9.56846141815186,9.56846141815186,9.18909740447998,9.56846141815186,9.56846141815186,11.4760522842407,11.4760522842407,11.4760522842407,11.4760522842407,11.4760522842407,74.1055679321289,74.1055679321289,73.9605178833008,74.1055679321289,74.1055679321289,1.44947075843811,1.44947075843811,1.4519864320755,1.44947075843811,1.44947075843811,55.5349540710449,55.5349540710449,56.2680816650391,55.5349540710449,55.5349540710449,11.0838003158569,,11.4562177658081,2.44026245407255,0,0
BO,2007,0.485646997079175,5.04479715879987,0.0710267355212097,1.3445557275682,0.0366681841324083,8.4140467834458,0.0917281133755938,0.361989414359,0.578603011866603,Bolivia,4.56428492474335,7.85124516125,,,BOL,Latin America & Caribbean (all income levels),La Paz,-66.1936,-13.9908,Lower middle income,Blend,9.06043529510498,9.06043529510498,8.67301273345947,9.06043529510498,9.06043529510498,8.2542142868042,8.2542142868042,8.2542142868042,8.2542142868042,8.2542142868042,74.1924896240234,74.1924896240234,74.2785797119141,74.1924896240234,74.1924896240234,1.76158726215363,1.76158726215363,1.74754321575165,1.76158726215363,1.76158726215363,52.5853385925293,52.5853385925293,52.9692497253418,52.5853385925293,52.5853385925293,10.8867197036743,,11.0097761154175,2.11072389256405,0,0
BO,2008,0.361989414359,1.3445557275682,0.0366681841324083,4.55280360273257,0.067474466301947,5.04479715879987,0.0710267355212097,0.512973929640842,0.485646997079175,Bolivia,6.14920768475669,7.23832069891667,,,BOL,Latin America & Caribbean (all income levels),La Paz,-66.1936,-13.9908,Lower middle income,Blend,8.75598812103272,8.60459041595459,8.45808029174805,8.60459041595459,8.75598812103272,5.99570465087891,6.41724109649658,5.99570465087891,6.41724109649658,5.99570465087891,70.1796417236328,70.2754821777344,70.2291946411133,70.2754821777344,70.1796417236328,1.70043206214905,1.69816434383392,1.71184968948364,1.69816434383392,1.70043206214905,48.9292793273926,46.3959770202637,49.1051750183106,46.3959770202637,48.9292793273926,10.5189304351807,,9.83410549163818,1.79104332133517,0,0
BO,2009,0.512973929640842,4.55280360273257,0.067474466301947,5.16282544379486,0.0718528040078803,1.3445557275682,0.0366681841324083,0.520673897473408,0.361989414359,Bolivia,3.35557170222604,7.02,,,BOL,Latin America & Caribbean (all income levels),La Paz,-66.1936,-13.9908,Lower middle income,Blend,8.8395938873291,8.44730472564697,8.6154956817627,8.44730472564697,8.8395938873291,4.28592014312744,5.85658407211304,4.28592014312744,5.85658407211304,4.28592014312744,64.9823684692383,69.2835235595703,65.0188980102539,69.2835235595703,64.9823684692383,1.64931499958038,1.57354366779327,1.63282907009125,1.57354366779327,1.64931499958038,45.8303337097168,45.1204071044922,45.931266784668,45.1204071044922,45.8303337097168,10.551609992981,,18.6684875488281,1.45533526484968,0,0
BO,2010,0.520673897473408,5.16282544379486,0.0718528040078803,1.0460180607936,0.0323422024728311,4.55280360273257,0.067474466301947,0.404266911771416,0.512973929640842,Bolivia,4.12858694957501,7.01666666666667,,,BOL,Latin America & Caribbean (all income levels),La Paz,-66.1936,-13.9908,Lower middle income,Blend,8.3948974609375,7.92999458312988,8.21070671081543,7.92999458312988,8.3948974609375,1.94151723384857,3.26846122741699,1.95029830932617,3.26846122741699,1.95029830932617,67.5733489990234,68.7435760498047,67.6855316162109,68.7435760498047,67.5733489990234,1.42219293117523,1.39097106456757,1.38810110092163,1.39097106456757,1.42219293117523,53.7596244812012,54.2964859008789,53.9568176269531,54.2964859008789,53.7596244812012,9.87578010559082,,17.9726028442383,0.663469746713965,0,0
BO,2011,0.404266911771416,1.0460180607936,0.0323422024728311,,,5.16282544379486,0.0718528040078803,,0.520673897473408,Bolivia,5.20162032774812,6.9369625,,,BOL,Latin America & Caribbean (all income levels),La Paz,-66.1936,-13.9908,Lower middle income,Blend,8.38642024993897,7.70672416687012,8.22978019714356,7.70672416687012,8.38642024993897,1.52534735202789,2.43519735336304,1.53568005561829,2.43519735336304,1.53568005561829,63.6813545227051,65.1417770385742,63.8196907043457,65.1417770385742,63.6813545227051,1.59879219532013,1.47849380970001,1.57222986221313,1.47849380970001,1.59879219532013,55.6286354064941,53.4256057739258,55.8390998840332,53.4256057739258,55.6286354064941,10.0449104309082,0.130308389663696,21.8843460083008,0.422222155944881,0,
BR,2003,0.525718742299833,5.71198097365786,0.0755776486380588,7.98388715718793,0.0893526001702689,,,0.393688446572861,,Brazil,1.14100701302281,3.07747511847801,32.09168,26.23949,BRA,Latin America & Caribbean (all income levels),Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,11.0490913391113,9.15772247314453,9.4797306060791,9.98023891448975,10.9456605911255,9.82085037231445,9.0371036529541,9.79235458374023,9.0371036529541,9.7108850479126,64.6585540771484,59.5192260742188,61.4014511108399,65.655517578125,64.7399978637695,2.06087493896484,1.8667323589325,2.01181602478027,1.87231242656708,2.06625247001648,31.9757041931152,32.6344337463379,32.3452415466309,31.456750869751,31.6656284332275,17.0478401184082,2.52215027809143,43.9819717407227,2.28450771457586,0,0
BR,2004,0.393688446572861,7.98388715718793,0.0893526001702689,5.70013483234119,0.0754992372964204,5.71198097365786,0.0755776486380588,0.277051690877008,0.525718742299833,Brazil,5.75987600394781,2.92511944951586,27.99462,54.4319,BRA,Latin America & Caribbean (all income levels),Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,10.6029567718506,9.50577926635742,9.78333950042725,10.2107524871826,10.5352153778076,8.2524299621582,7.95414209365845,8.21658420562744,7.95414209365845,8.21658420562744,65.462043762207,60.8324546813965,62.7147827148438,65.268180847168,65.4455413818359,1.81562447547913,1.80538070201874,1.89441454410553,1.79035949707031,1.81986594200134,32.9265747070313,34.5257072448731,34.0709342956543,32.9449882507324,32.8532218933105,16.1487808227539,2.272953748703,35.3363952636719,2.11050769784561,0,0
BR,2005,0.277051690877008,5.70013483234119,0.0754992372964204,2.75799901495074,0.052516654643558,7.98388715718793,0.0893526001702689,0.317685759021897,0.393688446572861,Brazil,3.20213521300201,2.43439003623188,26.64076,23.46892,BRA,Latin America & Caribbean (all income levels),Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,10.2718868255615,9.62391376495361,9.3328332901001,9.93921566009521,10.21413230896,7.62316226959229,7.06149530410767,7.68614053726196,7.06149530410767,7.68614053726196,58.7816200256348,50.3725204467774,55.2906188964844,59.0795059204102,58.7788963317871,2.60527634620667,3.00576829910278,2.66104197502136,2.64505195617676,2.61949276924133,35.4744606018066,38.0998687744141,36.6113395690918,35.2439651489258,35.444278717041,16.7451095581055,1.89959096908569,32.1484031677246,2.03119127962101,0,0
BR,2006,0.317685759021897,2.75799901495074,0.052516654643558,1.84092818236633,0.0429060389964668,5.70013483234119,0.0754992372964204,0.399257642648202,0.277051690877008,Brazil,3.96190265641243,2.17532666666667,24.8609,38.06385,BRA,Latin America & Caribbean (all income levels),Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,10.5301513671875,9.82398223876953,9.68265914916992,10.480583190918,10.4471445083618,8.91990375518799,8.57584285736084,8.9322509765625,8.57584285736084,8.93123149871826,55.7927284240723,54.5648918151856,55.5094566345215,55.3295974731445,55.8709182739258,2.12294363975525,2.17459011077881,2.1112265586853,2.12527823448181,2.11363530158997,35.9131774902344,37.2197914123535,36.8563652038574,36.3142356872559,35.9221534729004,16.4537391662598,3.07914686203003,36.4836158752441,2.18828515675658,0,0
BR,2007,0.399257642648202,1.84092818236633,0.0429060389964668,4.42727578499381,0.066537777126936,2.75799901495074,0.052516654643558,0.452654070431102,0.317685759021897,Brazil,6.06987284607507,1.94705833333333,25.12192,39.6334,BRA,Latin America & Caribbean (all income levels),Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,8.98120880126953,8.61525440216065,8.39627742767334,9.06963634490967,8.86545562744141,7.4860405921936,7.28279829025269,7.45939254760742,7.28279829025269,7.47893905639648,56.9869346618652,56.4072456359863,57.2012901306152,56.1387367248535,57.0553932189942,2.5574254989624,2.48499417304993,2.24810791015625,2.65043520927429,2.53681397438049,34.3838577270508,35.4793815612793,35.6044273376465,34.7664527893066,34.476505279541,15.0045204162598,3.05705404281616,35.6234512329102,2.01304003188186,0,0
BR,2008,0.452654070431102,4.42727578499381,0.066537777126936,1.33393285603609,0.0365230455471076,1.84092818236633,0.0429060389964668,0.587586627045498,0.399257642648202,Brazil,5.09434227022558,1.83376666666667,32.74562,4.041749,BRA,Latin America & Caribbean (all income levels),Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,9.44591522216797,8.22271728515625,9.25319290161133,8.45073986053467,9.43585014343262,8.1155309677124,8.53067588806152,8.02041435241699,8.53067588806152,8.12219715118408,56.9490394592285,56.0990905761719,56.4848709106445,56.3204765319824,56.9353790283203,0.442923069000244,0.264054179191589,0.332279175519943,0.350909531116486,0.441939473152161,35.8161964416504,35.5234451293945,36.6364250183106,34.9990882873535,35.8552513122559,12.859169960022,2.49077725410461,33.092227935791,2.0937796292281,0,0
BR,2009,0.587586627045498,1.33393285603609,0.0365230455471076,5.25558929604891,0.0724954432778289,4.42727578499381,0.066537777126936,0.43993238697076,0.452654070431102,Brazil,-0.125873061539252,1.99942817314426,48.44228,-4.543058,BRA,Latin America & Caribbean (all income levels),Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,9.71891403198242,7.12697839736939,9.34214687347412,7.55414485931397,9.68051433563232,8.91661739349365,9.31733322143555,8.72459983825684,9.31733322143555,8.97736930847168,51.5761871337891,50.6440048217774,50.6903533935547,51.3529396057129,51.5420951843262,1.6828408241272,1.6526927947998,1.62139403820038,1.68014776706696,1.67993581295013,37.5335807800293,37.0126876831055,37.9735260009766,36.7112884521484,37.6581726074219,14.826530456543,3.70904326438904,36.3308334350586,2.18791665869531,0,0
BR,2010,0.43993238697076,5.25558929604891,0.0724954432778289,0.921628244823293,0.030358330731832,1.33393285603609,0.0365230455471076,0.487707203599003,0.587586627045498,Brazil,7.52822356216525,1.75922671058718,31.65587,27.5028,BRA,Latin America & Caribbean (all income levels),Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,8.87623691558838,7.07014894485474,8.77023983001709,7.21390914916992,8.85754871368408,7.72721719741821,7.39645004272461,7.49927520751953,7.39645004272461,7.74458169937134,55.2312240600586,55.4814758300781,54.4884490966797,55.7921524047852,55.2370910644531,1.6153599023819,1.57559931278229,1.6590850353241,1.55743384361267,1.6128021478653,37.0398406982422,36.8854179382324,37.5700302124023,36.4686470031738,37.0762557983398,13.6429796218872,3.37813925743103,34.7125473022461,2.04474879744966,0,0
BR,2011,0.487707203599003,0.921628244823293,0.030358330731832,,,5.25558929604891,0.0724954432778289,,0.43993238697076,Brazil,3.97442540629392,1.67282875525659,21.41687,-8.997104,BRA,Latin America & Caribbean (all income levels),Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,8.73390960693359,7.11834192276001,8.65995025634766,7.20735120773315,8.73612976074219,7.90996170043945,7.627685546875,7.75692462921143,7.627685546875,7.87875890731812,55.9392738342285,56.1077384948731,55.2299919128418,56.3964424133301,55.9263763427734,1.47986698150635,1.37207639217377,1.47993278503418,1.36475396156311,1.49309384822845,38.0348968505859,37.5489807128906,38.6653289794922,36.9852027893066,38.0418815612793,13.2817096710205,2.66516637802124,33.2681694030762,2.06812293985121,0,
BS,2003,0.817110910336614,3.80376737128044,0.0616746898758351,,,,,0.854047998784591,,"Bahamas, The",-1.26474462878853,1,,,BHS,Latin America & Caribbean (all income levels),Nassau,-77.339,25.0661,High income: nonOECD,Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,2004,0.854047998784591,,,0.817327343624155,0.0285889374343321,3.80376737128044,0.0616746898758351,0.758479984339101,0.817110910336614,"Bahamas, The",0.882884232581944,1,,,BHS,Latin America & Caribbean (all income levels),Nassau,-77.339,25.0661,High income: nonOECD,Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,2005,0.758479984339101,0.817327343624155,0.0285889374343321,2.47508500189531,0.0497502261491876,,,0.665753134054741,0.854047998784591,"Bahamas, The",3.39529266953875,1,,,BHS,Latin America & Caribbean (all income levels),Nassau,-77.339,25.0661,High income: nonOECD,Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,2006,0.665753134054741,2.47508500189531,0.0497502261491876,4.33349878456658,0.0658293155407724,0.817327343624155,0.0285889374343321,0.638341599141117,0.758479984339101,"Bahamas, The",2.51686384101369,1,,,BHS,Latin America & Caribbean (all income levels),Nassau,-77.339,25.0661,High income: nonOECD,Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,2007,0.638341599141117,4.33349878456658,0.0658293155407724,1.74606657490863,0.0417859614572721,2.47508500189531,0.0497502261491876,0.653338516917269,0.665753134054741,"Bahamas, The",1.44652221530914,1,,,BHS,Latin America & Caribbean (all income levels),Nassau,-77.339,25.0661,High income: nonOECD,Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,2008,0.653338516917269,1.74606657490863,0.0417859614572721,1.08339023432799,0.032914893807029,4.33349878456658,0.0658293155407724,0.77977921903657,0.638341599141117,"Bahamas, The",-2.32393724789044,1,,,BHS,Latin America & Caribbean (all income levels),Nassau,-77.339,25.0661,High income: nonOECD,Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,2009,0.77977921903657,1.08339023432799,0.032914893807029,5.10060404179576,0.0714185132986942,1.74606657490863,0.0417859614572721,0.677287949884866,0.653338516917269,"Bahamas, The",-4.17525917522813,1,,,BHS,Latin America & Caribbean (all income levels),Nassau,-77.339,25.0661,High income: nonOECD,Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,2010,0.677287949884866,5.10060404179576,0.0714185132986942,3.11969166966151,0.0558542001076151,1.08339023432799,0.032914893807029,0.534602447968177,0.77977921903657,"Bahamas, The",1.53877885334302,1,,,BHS,Latin America & Caribbean (all income levels),Nassau,-77.339,25.0661,High income: nonOECD,Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS,2011,0.534602447968177,3.11969166966151,0.0558542001076151,,,5.10060404179576,0.0714185132986942,,0.677287949884866,"Bahamas, The",0.612902595753823,1,,,BHS,Latin America & Caribbean (all income levels),Nassau,-77.339,25.0661,High income: nonOECD,Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,2003,0.650275424330216,1.13874804349296,0.0337453410635152,0.402010467401561,0.0200501986873338,,,0.71197159260036,,Bhutan,7.66433404214091,46.5832841666667,,,BTN,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,2004,0.71197159260036,0.402010467401561,0.0200501986873338,,,1.13874804349296,0.0337453410635152,0.786469419582019,0.650275424330216,Bhutan,5.89640819205567,45.3164666666667,,,BTN,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,2005,0.786469419582019,,,0.97858272514481,0.0312823069025417,0.402010467401561,0.0200501986873338,0.715967476976202,0.71197159260036,Bhutan,7.12255964997142,44.099975,,,BTN,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,2006,0.715967476976202,0.97858272514481,0.0312823069025417,0.224699746922249,0.0149899882228856,,,0.783619884182665,0.786469419582019,Bhutan,6.84936593196244,45.3070083333333,,,BTN,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,2007,0.783619884182665,0.224699746922249,0.0149899882228856,0.335724042196617,0.0183227738674202,0.97858272514481,0.0312823069025417,0.778033508273966,0.715967476976202,Bhutan,17.9258249448258,41.3485333333333,,,BTN,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,2008,0.778033508273966,0.335724042196617,0.0183227738674202,0.285160658086765,0.0168867006276171,0.224699746922249,0.0149899882228856,0.818821895007989,0.783619884182665,Bhutan,4.768354225598,43.5051833333333,,,BTN,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,2009,0.818821895007989,0.285160658086765,0.0168867006276171,0.596146957094801,0.0244161208445322,0.335724042196617,0.0183227738674202,0.810990382269451,0.778033508273966,Bhutan,6.65722379603399,48.4052666666667,,,BTN,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,2010,0.810990382269451,0.596146957094801,0.0244161208445322,2.02823975535034,0.0450359828953509,0.285160658086765,0.0168867006276171,0.818374026330176,0.818821895007989,Bhutan,11.7308543603364,45.7258121212121,,,BTN,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT,2011,0.818374026330176,2.02823975535034,0.0450359828953509,,,0.596146957094801,0.0244161208445322,,0.810990382269451,Bhutan,7.89091389329108,46.6704666666667,,,BTN,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,2003,0.445182731363737,5.06918034920842,0.0711981765862611,3.48178962011087,0.0590066913164166,,,0.464668222809854,,Botswana,4.62589479191556,4.94966387566155,,-8.37615,BWA,Sub-Saharan Africa (all income levels),Gaborone,25.9201,-24.6544,Upper middle income,IBRD,9.26552391052246,11.5799999237061,11.5799999237061,9.03705978393555,9.03705978393555,3.53999996185303,3.53999996185303,3.53999996185303,3.53999996185303,3.53999996185303,40.710075378418,37.2099990844727,37.2099990844727,40.6387252807617,40.6387252807617,4.43902397155762,5.69000005722046,5.69000005722046,4.49905681610107,4.49905681610107,60.8296394348145,65.5100021362305,65.5100021362305,61.5006332397461,61.5006332397461,19.0775108337402,0.176758900284767,24.6855697631836,1.2641267163697,,
BW,2004,0.464668222809854,3.48178962011087,0.0590066913164166,2.91298266892284,0.0539720545182675,5.06918034920842,0.0711981765862611,0.495698992700785,0.445182731363737,Botswana,2.70582173663567,4.6938319715806,,19.91747,BWA,Sub-Saharan Africa (all income levels),Gaborone,25.9201,-24.6544,Upper middle income,IBRD,8.48626899719238,7.30126476287842,7.30126476287842,8.4226541519165,8.4226541519165,1.84667944908142,1.84667944908142,1.84667944908142,1.84667944908142,1.84667944908142,45.4296760559082,43.7469902038574,43.7469902038574,45.4939689636231,45.4939689636231,4.0595235824585,4.71820878982544,4.71820878982544,4.11518669128418,4.11518669128418,56.0227966308594,56.6234855651856,56.6234855651856,56.7782745361328,56.7782745361328,17.4644508361816,0.581009685993195,21.7776336669922,0.613389133952373,,
BW,2005,0.495698992700785,2.91298266892284,0.0539720545182675,2.09358580873705,0.0457557188637339,3.48178962011087,0.0590066913164166,0.501794392920151,0.464668222809854,Botswana,4.55664565732845,5.11675643271048,,16.52683,BWA,Sub-Saharan Africa (all income levels),Gaborone,25.9201,-24.6544,Upper middle income,IBRD,9.82554912567139,6.28659009933472,6.65377712249756,9.27516174316406,9.27516174316406,1.07364392280579,0.921518445014954,0.921518445014954,0.921518445014954,0.921518445014954,43.8041458129883,39.3123359680176,39.1557121276855,43.1354370117188,43.1354370117188,4.58389186859131,5.24958419799805,5.26022386550903,4.71189117431641,4.71189117431641,57.9183807373047,57.3758316040039,57.2957267761231,58.8730773925781,58.8730773925781,20.0587596893311,0.395165681838989,22.7902507781982,0.0710583981027656,,
BW,2006,0.501794392920151,2.09358580873705,0.0457557188637339,3.28334545684854,0.0573004839146105,2.91298266892284,0.0539720545182675,0.507805925806621,0.495698992700785,Botswana,8.36387106895727,5.83031277609286,,45.14066,BWA,Sub-Saharan Africa (all income levels),Gaborone,25.9201,-24.6544,Upper middle income,IBRD,6.78951072692871,4.4782190322876,4.8055272102356,6.3613977432251,6.3613977432251,2.18910980224609,2.16172623634338,2.16172623634338,2.16172623634338,2.16172623634338,39.1987762451172,36.430492401123,36.7948913574219,38.7670249938965,38.7670249938965,4.08533763885498,4.50761651992798,4.47866868972778,4.14603137969971,4.14603137969971,40.3455123901367,37.3776969909668,37.3671913146973,40.4396667480469,40.4396667480469,15.1384000778198,0.231910392642021,10.2979402542114,0.783494978199152,,
BW,2007,0.507805925806621,3.28334545684854,0.0573004839146105,2.60546935881235,0.0510437984363659,2.09358580873705,0.0457557188637339,0.47615133943757,0.501794392920151,Botswana,8.27676375751886,6.13939237727927,20.84252,81.9103,BWA,Sub-Saharan Africa (all income levels),Gaborone,25.9201,-24.6544,Upper middle income,IBRD,5.62837600708008,4.27290391921997,4.7686505317688,5.70994186401367,5.5810489654541,3.06500959396362,3.70281457901001,3.66699266433716,3.70281457901001,3.66699266433716,44.2874717712402,37.460823059082,44.013053894043,40.975528717041,44.5972366333008,2.91914963722229,3.55672359466553,3.00336122512817,3.25166726112366,2.9376494884491,38.3731994628906,38.0893592834473,37.767463684082,39.6706695556641,38.6570243835449,11.8986396789551,0.393689930438995,9.79124164581299,1.12005069955085,,
BW,2008,0.47615133943757,2.60546935881235,0.0510437984363659,3.12320885579828,0.0558856766604671,3.28334545684854,0.0573004839146105,0.584033609284568,0.507805925806621,Botswana,6.24543744671149,6.82685692342157,10.95008,-9.454752,BWA,Sub-Saharan Africa (all income levels),Gaborone,25.9201,-24.6544,Upper middle income,IBRD,5.96168994903565,5.2450966835022,5.44795083999634,6.00495910644531,5.91026973724365,3.02654480934143,3.63681888580322,3.61924266815186,3.63681888580322,3.61924266815186,45.1848526000977,39.8386154174805,43.6769714355469,43.3831443786621,45.3781089782715,3.14058494567871,3.64351725578308,3.49983835220337,3.10904049873352,3.17433977127075,37.387092590332,34.5087966918945,36.3923645019531,37.5425643920898,37.5451774597168,12.670880317688,0.447856664657593,14.1747436523438,1.10742164190378,,
BW,2009,0.584033609284568,3.12320885579828,0.0558856766604671,2.2062081304968,0.0469702898702658,2.60546935881235,0.0510437984363659,0.681426225634334,0.47615133943757,Botswana,-7.65231018894332,7.15513762579655,8.36863,-13.69806,BWA,Sub-Saharan Africa (all income levels),Gaborone,25.9201,-24.6544,Upper middle income,IBRD,7.76984882354736,6.21348571777344,6.96221303939819,7.42398262023926,7.60031270980835,4.90518617630005,5.23476886749268,5.72918939590454,5.23476886749268,5.72918939590454,47.9443130493164,41.8366165161133,42.3929786682129,49.3855895996094,47.5376472473145,2.75578284263611,3.12058210372925,3.18516874313355,2.49979209899902,2.75609827041626,44.4484024047852,39.1587371826172,43.6455345153809,42.4112739562988,44.1822090148926,14.6522703170776,0.749893307685852,12.2875623703003,1.59029304872922,,
BW,2010,0.681426225634334,2.2062081304968,0.0469702898702658,0.955262004128098,0.0309073131172559,3.12320885579828,0.0558856766604671,0.660725834084704,0.584033609284568,Botswana,8.56363173072046,6.7936079944304,7.454798,9.539683,BWA,Sub-Saharan Africa (all income levels),Gaborone,25.9201,-24.6544,Upper middle income,IBRD,9.1172513961792,7.78183650970459,8.80610466003418,8.41036033630371,8.9967212677002,4.46173334121704,1.5,5.28073358535767,1.5,5.28073358535767,50.8898124694824,47.9685401916504,46.5068969726563,53.7008666992188,50.4363784790039,2.99689698219299,2.95907592773438,3.51111912727356,2.44241261482239,3.02591991424561,43.4595146179199,40.2936058044434,43.693302154541,41.7850227355957,43.1580810546875,16.8635807037354,1.43219888210297,15.8365449905396,1.4955373320589,,
BW,2011,0.660725834084704,0.955262004128098,0.0309073131172559,,,2.2062081304968,0.0469702898702658,,0.681426225634334,Botswana,6.04831633331541,6.8382321339886,7.332389,-4.562363,BWA,Sub-Saharan Africa (all income levels),Gaborone,25.9201,-24.6544,Upper middle income,IBRD,9.6140193939209,8.43749809265137,9.24996280670166,9.07968139648438,9.6140193939209,2.90230751037598,2.08829736709595,3.24189376831055,2.08829736709595,3.24189376831055,50.0595550537109,44.8719329833984,48.1127891540527,50.5401992797852,50.0595550537109,3.29256749153137,3.83749532699585,3.65716552734375,3.10759353637695,3.29256749153137,53.1668548583984,49.7241668701172,52.3689498901367,53.1154861450195,53.1668548583984,17.9666996002197,1.14807152748108,17.4414901733398,1.06550611382949,,
BY,2003,0.65389928745702,0.341100865576889,0.0184689161993033,0.30842087835679,0.0175619155662698,,,0.735512540228027,,Belarus,7.04319267515923,2051.27083333333,,,BLR,Europe & Central Asia (all income levels),Minsk,27.5766,53.9678,Upper middle income,IBRD,21.1908569335938,12.6099996566772,12.6099996566772,20.9696598052979,21.1908569335938,2.08193397521973,2.27999997138977,2.27999997138977,2.27999997138977,2.27999997138977,82.7516403198242,70.6399993896484,70.6399993896484,83.8063888549805,82.7516403198242,0.534333765506744,1.23000001907349,1.23000001907349,0.381496876478195,0.534333765506744,57.0241012573242,57.6399993896484,57.6399993896484,57.9429512023926,57.0241012573242,12.1742897033691,3.16680526733398,29.218318939209,0.733297257499602,0,0
BY,2004,0.735512540228027,0.30842087835679,0.0175619155662698,0.183813527000134,0.0135577847379332,0.341100865576889,0.0184689161993033,0.813622228325771,0.65389928745702,Belarus,11.4497429270061,2160.2575,,,BLR,Europe & Central Asia (all income levels),Minsk,27.5766,53.9678,Upper middle income,IBRD,19.541202545166,9.85679244995117,9.85679244995117,19.443790435791,19.541202545166,1.04823553562164,0.568678975105286,0.568678975105286,0.568678975105286,0.568678975105286,85.1814041137695,70.0735626220703,70.0735626220703,85.3809204101563,85.1814041137695,-0.279749542474747,1.1735851764679,1.1735851764679,-0.293755114078522,-0.279749542474747,62.7329177856445,58.1009140014649,58.1009140014649,63.6660041809082,62.7329177856445,10.7936697006226,-0.479987323284149,25.5744209289551,0.0471083083774381,0,0
